0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,delta,P0,phi,ion,type
0.0,5.9802888681355075e-06,3.66388281883501e-05,0.00010484827515671285,0.00021579647951519584,0.00037155159525613986,0.0005741216286706947,0.0008260156141829306,0.0011299918529457888,0.0014888019051348745,0.0019050654149271732,0.0023812344166070118,0.0029195990012256326,0.0035223074573469417,0.0041913911634631805,0.00492879666715845,0.005736441015027384,0.006616333380949765,0.007570871863357195,0.008603590221543127,0.009721045473996123,0.010937563440555045,0.012286996902662549,0.013850948551035296,0.015821890850459455,0.018622989765347014,0.023054144798582466,0.030224372879653627,0.04077953490807404,0.05361294648488836,0.06615662820172291,0.07673129839264838,0.08541435882361964,0.09296675394414983,0.10002305379341057,0.10695270272540885,0.11394330654913246,0.12108493857044725,0.12841996316718127,0.13596829521231327,0.14373947110781368,0.15173827384102048,0.15996732416814044,0.1684282672856863,0.17712231428034725,0.18605048823723067,0.1952137353191214,0.20461297404402956,0.21424911615680892,0.22412307432344156,0.23423576360744808,0.2445880999298658,0.2551809970080312,0.2660153624936739,0.2770920936780171,0.2884120729695087,0.29997616327353654,0.3117852033657351,0.3238400033299022,0.3361413401184529,0.34868995328373564,0.36148654092032373,0.3745317558510696,0.38782620208280266,0.401370431551154,0.4151649411679162,0.4292101701788868,0.44350649783507207,0.45805424137567097,0.472853654317337,0.4879049250408762,0.5032081756637548,0.5187634611845323,0.5345707688836654,0.5506300179638063,0.566941059412044,0.5835036760660294,0.6003175828659716,0.6173824272747263,0.6346977898487093,0.6522631849431182,0.6700780615358681,0.688141804155564,0.7064537339000765,0.7250131095333382,0.743819128649147,0.7628709288919979,0.7821675892260107,0.8017081312441703,0.8214915205110267,0.8415166679331034,0.8617824311519232,0.8822876159555327,0.9030309777049864,0.9240112227728953,0.9452270099917215,0.958480947210151,0.9695240133888946,0.9801168570211662,0.9902713558117844,1.0,0.9905671231400738,0.9807757452469358,0.970618433811847,0.9600882139782143,0.9491786149872764,0.9327771452704416,0.9131571445331541,0.8937461203233382,0.8745454702759892,0.8555564619712444,0.8367802400633869,0.818217833054589,0.7998701597285639,0.7817380352587613,0.7638221770053676,0.7461232100148605,0.7286416722356217,0.7113780194624358,0.6943326300225123,0.6775058092149976,0.6608977935156767,0.6445087545579573,0.6283388029008792,0.6123879915944005,0.5966563195517284,0.5811437347381194,0.5658501371850092,0.5507753818380469,0.5359192812470759,0.5212816081058018,0.5068620976484279,0.49266044991021646,0.4786763318585344,0.4649093794006295,0.4513591992739894,0.438025370824926,0.42490744768054783,0.41200495931916126,0.39931741254373504,0.38684429286282934,0.3745850657831275,0.3625391780174367,0.35070605861179327,0.33908511999506097,0.3276757589541504,0.31647735753779876,0.3054892838915485,0.2947108930263308,0.2841415275226825,0.27378051817215926,0.26362718455666767,0.2536808355650157,0.24394076984304383,0.2344062761678948,0.22507663372500483,0.21595111224138347,0.20702897187676483,0.19830946266545055,0.18979182307459208,0.18147527677028985,0.17335902569303802,0.1654422354800875,0.15772400497354155,0.15020330261107617,0.14287883392437045,0.13574876587623752,0.12881015421660547,0.12205775645490873,0.11548157979380937,0.1090618474151632,0.10275879180802322,0.0964924924083061,0.09010532040381727,0.08330147045361343,0.07558663968356931,0.06633934573860652,0.05530367746747591,0.04343516549303643,0.0327897930674933,0.02487256165616424,0.019688712944329816,0.016412329638275925,0.014223973035946297,0.01259890790932688,0.011263877900121004,0.010091079916747337,0.009023748934800653,0.0080370832512909,0.007120085819094999,0.006267588750161965,0.005476844049394164,0.004746085347656279,0.004073923985160112,0.003459093842946524,0.0029003398973745996,0.0023963642731976427,0.0019457934054158328,0.0015471508901637352,0.0011988302525763714,0.3,0.0001,0.1,0.02,0
